Leaflet Link,Unuseable,Date,Constituency,Party,Leader Picture included,Leader mentioned,Party Logo,"Leaflet Style (Leaflet, Letter, Magazine, Newsletter, Newspaper, CV or Survey)",Opposition leader pictured,Opposition leader mentioned,"squeeze message",Does it include a graph?
https://electionleaflets.org/leaflets/10049,,"Saturday 18th April, 2015",St Albans,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10050,,"Saturday 18th April, 2015",St Albans,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10051,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10052,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10053,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10054,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10055,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10056,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10057,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10058,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10059,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10060,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10061,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10062,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10063,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10064,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10065,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10066,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10067,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10068,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10069,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10070,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10071,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10072,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10073,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10074,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10075,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10076,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10077,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10078,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10079,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/10080,,"Saturday 18th April, 2015",Streatham,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/10081,,"Saturday 18th April, 2015",Streatham,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/10082,,"Saturday 18th April, 2015",Thirsk and Malton,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10083,,"Saturday 18th April, 2015",Stone,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10084,,"Saturday 18th April, 2015",Leeds North West,Conservative,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10085,,"Saturday 18th April, 2015",Stone,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10086,,"Saturday 18th April, 2015",Streatham,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10087,,"Saturday 18th April, 2015",Streatham,Green,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10088,,"Saturday 18th April, 2015",Oxford West and Abingdon,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10089,,"Saturday 18th April, 2015",Streatham,UKIP,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10090,,"Saturday 18th April, 2015",Wantage,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10091,,"Saturday 18th April, 2015",Bath,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10092,,"Saturday 18th April, 2015",Oxford East,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10093,,"Saturday 18th April, 2015",Oxford East,Liberal Democrats,no,no,yes,leaflet,yes,no,yes,yes
https://electionleaflets.org/leaflets/10094,,"Saturday 18th April, 2015",Oxford East,Liberal Democrats,no,no,yes,leaflet,yes,no,yes,yes
https://electionleaflets.org/leaflets/10095,,"Saturday 18th April, 2015",Wantage,Liberal Democrats,no,no,yes,letter,no,no,yes,yes
https://electionleaflets.org/leaflets/10096,,"Saturday 18th April, 2015",Oxford East,Liberal Democrats,no,no,yes,leaflet,yes,no,yes,yes
https://electionleaflets.org/leaflets/10097,,"Saturday 18th April, 2015","Brighton, Pavillion",Conservative,no,no,yes,leaflet,yes,no,no,no
https://electionleaflets.org/leaflets/10098,,"Saturday 18th April, 2015",Wantage,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10099,,"Saturday 18th April, 2015",Wantage,Conservative,yes,yes,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/10100,,"Saturday 18th April, 2015",Wantage,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10101,,"Saturday 18th April, 2015",Wantage,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10102,,"Saturday 18th April, 2015",Newcastle uop Tyne East,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10103,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/10104,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10105,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10106,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10107,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10108,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Liberal Democrats,no,no,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/10109,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Liberal Democrats,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/10110,,"Saturday 18th April, 2015",Bermondsey and Old Southwark,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10111,,"Saturday 18th April, 2015",Richmond Park,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10112,,"Saturday 18th April, 2015",New Forest West,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10113,,"Saturday 18th April, 2015",Watford,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10114,,"Saturday 18th April, 2015",Maidstone and the Weald,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10115,,"Saturday 18th April, 2015",Maidstone and the Weald,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10116,,"Saturday 18th April, 2015",Broxbourne,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10117,,"Saturday 18th April, 2015",Broxbourne,Conservative,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/10118,,"Saturday 18th April, 2015",Broxbourne,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10119,,"Saturday 18th April, 2015",Broxbourne,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10120,,"Saturday 18th April, 2015",Broxbourne,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10121,,"Saturday 18th April, 2015",Beverley and Holderness,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10122,,"Saturday 18th April, 2015",Beverley and Holderness,Labour,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10123,,"Saturday 18th April, 2015",Beverley and Holderness,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10124,,"Saturday 18th April, 2015",Beverley and Holderness,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10125,,"Saturday 18th April, 2015",Woking,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10126,,"Saturday 18th April, 2015",Leeds North East,Liberal Democrats,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10127,,"Saturday 18th April, 2015",Ellesmere Port and Neston,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10128,,"Saturday 18th April, 2015",Oxford West and Abingdon,National Health Action Party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10129,,"Saturday 18th April, 2015",Guildford,Peace ,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10130,,"Saturday 18th April, 2015",Ealing Central and Acton,Liberal Democrats,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/10131,,"Saturday 18th April, 2015",Ealing Central and Acton,Labour,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10132,,"Saturday 18th April, 2015",Tynemouth,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10133,,"Saturday 18th April, 2015",Tynemouth,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10134,,"Saturday 18th April, 2015",Ealing Central and Acton,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10135,,"Saturday 18th April, 2015",Ealing Central and Acton,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10136,,"Saturday 18th April, 2015",Suffolk Coastal,Conservative,no,yes,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/10137,,"Saturday 18th April, 2015",Ealing Central and Acton,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10138,,"Saturday 18th April, 2015",Guildford,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10139,,"Saturday 18th April, 2015",Suffolk Coastal,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10140,,"Saturday 18th April, 2015",Suffolk Coastal,Liberal Democrats,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10141,no location,,,,,,,,,,,
https://electionleaflets.org/leaflets/10142,,"Saturday 18th April, 2015",Cambridge,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10143,,"Saturday 18th April, 2015",Huddersfield,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10144,,"Saturday 18th April, 2015","Inverness, Nairn, Badenoch and Strathspey",Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10145,,"Saturday 18th April, 2015","Inverness, Nairn, Badenoch and Strathspey",Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10146,,"Saturday 18th April, 2015","INverness, Nairn, Badenoch and Strathspey",Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10147,,"Saturday 18th April, 2015",Camberwell and Peckham,All peoples party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10148,,"Saturday 18th April, 2015",Rochester and Strood,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10149,,"Saturday 18th April, 2015",Rochester and Strood,UKIP,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10150,,"Saturday 18th April, 2015",Rochester and Strood,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10151,,"Saturday 18th April, 2015",City of Chester,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10152,,"Saturday 18th April, 2015",City of Chester,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10153,,"Saturday 18th April, 2015",City of Chester,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10154,,"Saturday 18th April, 2015",Colchester ,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10155,,"Saturday 18th April, 2015",Colchester ,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10156,,"Saturday 18th April, 2015",Colchester ,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10157,,"Saturday 18th April, 2015",Warley,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10158,,"Saturday 18th April, 2015",Cambridge,Liberal Democrats,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/10159,,"Saturday 18th April, 2015",Bath,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10160,,"Saturday 18th April, 2015",South Norfolk,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10161,,"Saturday 18th April, 2015",South Norfolk,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10162,,"Saturday 18th April, 2015",South Norfolk,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10163,council,,,,,,,,,,,
https://electionleaflets.org/leaflets/10164,,"Saturday 18th April, 2015",Bury St Edmunds,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10165,,"Saturday 18th April, 2015",Putney,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10166,,"Sunday 19th April, 2015",Bristol North West,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10167,,"Sunday 19th April, 2015",Bristol North West,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10168,,"Sunday 19th April, 2015","Brighton, Pavillion",Independent,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10169,local,,,,,,,,,,,
https://electionleaflets.org/leaflets/10170,,"Sunday 19th April, 2015",Portsmouth South,Liberal Democrat,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10171,,"Sunday 19th April, 2015",Portsmouth South,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10172,,"Sunday 19th April, 2015",Portsmouth South,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10173,,"Sunday 19th April, 2015",Portsmouth South,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10174,,"Sunday 19th April, 2015",Lewisham East,Conservative,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10175,council,,,,,,,,,,,
https://electionleaflets.org/leaflets/10176,,"Sunday 19th April, 2015",Reading West,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10177,,"Sunday 19th April, 2015",New Forest West,Liberal Democrat,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10178,,"Sunday 19th April, 2015",Nottingham North,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10179,,"Sunday 19th April, 2015",Nottingham North,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10180,,"Sunday 19th April, 2015",Nottingham North,UKIP,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/10181,,"Sunday 19th April, 2015",Stirling,SNP,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10182,,"Sunday 19th April, 2015",Inverclyde,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10183,,"Sunday 19th April, 2015",Inverclyde,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10184,,"Sunday 19th April, 2015",Inverclyde,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10185,,"Sunday 19th April, 2015",Inverclyde,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10186,,"Sunday 19th April, 2015",West Dorset,Liberal Democrat,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/10187,,"Sunday 19th April, 2015",Isle of Wight,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10188,,"Sunday 19th April, 2015",Isle of Wight,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10189,,"Sunday 19th April, 2015",Isle of Wight,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10190,,"Sunday 19th April, 2015",Dulwich and West Norwood,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10191,,"Sunday 19th April, 2015",Dulwich and West Norwood,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10192,,"Sunday 19th April, 2015",Bethnal Green and Bow,30-50,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10193,,"Sunday 19th April, 2015",Colchester,Liberal Democrat,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10194,,"Sunday 19th April, 2015",Croydon Central,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10195,,"Sunday 19th April, 2015",West Dorset,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10196,,"Sunday 19th April, 2015",West Dorset,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10197,,"Sunday 19th April, 2015",Bath,Liberal Democrat,no,no,no,letter,no,yes,no,no
https://electionleaflets.org/leaflets/10198,,"Sunday 19th April, 2015",West Dorset,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/10199,,"Sunday 19th April, 2015",West Dorset,Liberal Democrat,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/10200,,"Sunday 19th April, 2015",West Dorset,Liberal Democrat,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10201,,"Sunday 19th April, 2015",North Wiltshire,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10202,,"Sunday 19th April, 2015",North Wiltshire,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10203,,"Sunday 19th April, 2015",North Wiltshire,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10204,,"Sunday 19th April, 2015",Wallasey,Conservative,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/10205,,"Sunday 19th April, 2015",Holborn St Pancras,UKIP,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10206,,"Sunday 19th April, 2015",Bradford West,Green,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10207,,"Sunday 19th April, 2015",Holborn St Pancras,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/10208,,"Sunday 19th April, 2015",Huddersfield,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/10209,,"Sunday 19th April, 2015",Cambridge,Liberal Democrat,no,no,no,leaflet,no,no,yes,yes
